alpha_acc,alpha_dec,beta_acc,beta_dec,gamma_acc,gamma_dec,lamda_acc,lamda_dec,sigma_acc,sigma_dec
0.36992929834528526,-2.2820710165253755,-0.05349466465600649,-0.164187480332239,-0.07905468808136132,0.3636584082567311,0.5704453228522688,0.6041505080482287,0.3725567862338288,0.4025030889221451
0.35911318315722696,-2.4132716455651364,-0.05297383686000181,-0.15798681428132294,-0.08654906260325118,0.3791012053074209,0.5736870807311688,0.5969927805014148,0.37252837837415675,0.40266573564155134
0.31740710926314164,-2.729703782862848,-0.051765324771696083,-0.14857902146379662,-0.11224979864518658,0.4166150386755044,0.5734241758115002,0.5909105465129654,0.37261866578156655,0.40269604730956815
0.32172544439343675,-2.8031347946288436,-0.05035860607173216,-0.14830124648552287,-0.11071645484293244,0.42276519194161327,0.5717288049285736,0.5913421606076563,0.3726993120694959,0.40282216772966273
0.3113458847073348,-3.0573013054039233,-0.048582446279807054,-0.14673114518030464,-0.11937270445897213,0.44481788584307236,0.5628728288862294,0.5956060529612243,0.37295409795511464,0.4032832662887421
0.3029559458117587,-3.302856280896169,-0.051067309540923825,-0.14336887979502969,-0.12753488395345589,0.4669339168535387,0.5596822196149936,0.6034268537966238,0.3729762601929133,0.4027973531180859
0.30083529917830454,-3.6067543569920524,-0.056995499710055755,-0.13989682218543403,-0.13288150495345039,0.4890316310613568,0.554856875707266,0.61583705494473,0.3729007278314983,0.40222573428783165
0.29181986573479557,-3.909006179232143,-0.06009539687432668,-0.1328884214056772,-0.1409748598601816,0.5163393409879234,0.5547689914367693,0.6184032910339844,0.3728030451073502,0.4018176456729069
0.2957955697708023,-4.153038569111072,-0.06303368950311031,-0.12675882839086994,-0.13943415890488267,0.5345332041068805,0.557918077595991,0.6176258447201012,0.37265069526099115,0.40145453858282215
0.3048821338467798,-4.491021232010448,-0.06427821763111705,-0.11901860244787352,-0.1323729896242382,0.5565256330983008,0.5621450264556513,0.6114835271091873,0.37253086152493864,0.4014419047553009
0.33208373577291783,-5.134447651246893,-0.06275541289399132,-0.1058389877534802,-0.11017104539054748,0.5963529323603624,0.5698774333482254,0.5998797581395132,0.37239187632911247,0.4014776827326699
0.3666256461288571,-5.552902954298147,-0.0600167021191811,-0.09761472443952512,-0.0825978203452483,0.6178119348741994,0.5772773567140234,0.5911007674585742,0.37227518277864674,0.40149145672636444
0.38661317298251663,-5.883682738088547,-0.05707807233841344,-0.09318237788702682,-0.06728548811187146,0.6371311079176027,0.5776489857514149,0.588612858851476,0.37234254412911005,0.40177929250809447
0.4116658641316585,-5.9391200560596245,-0.0514391369200571,-0.0952821564852327,-0.04839631800885996,0.6344693262020363,0.5758192021223514,0.587102664309178,0.3725637259444339,0.4024162867431331
0.4166091574304745,-5.952814230080999,-0.046932107714971485,-0.09896441776615654,-0.04555238287903286,0.6341747083634025,0.5688725720480963,0.5902908984274872,0.3728810731871658,0.40308220712148785
0.4402441890364832,-6.033930733427585,-0.04292507477161099,-0.10132803016692175,-0.032196283595063144,0.6380647633724432,0.5649414135850036,0.5965348977500973,0.37301867089513135,0.40308198097575687
0.47148172747298317,-6.047262450669043,-0.042930301195653484,-0.10156249553110577,-0.016464548636241597,0.638652824058394,0.5662979875664699,0.6011725609789343,0.37291715465526376,0.4026424726092793
0.5145237125947388,-6.023998664182282,-0.04647200225887849,-0.09970316215852972,0.00260033067666722,0.6385493448395261,0.570994763021152,0.6019858972741107,0.3726808774933067,0.4021786555088424
0.544031392712412,-5.845798766156613,-0.05154766312439016,-0.0990971795806946,0.011287471088249304,0.6304251716935801,0.5759213736970169,0.5993644944253758,0.37246219870509917,0.40190527596902903
0.5729112439011381,-5.843219524644502,-0.05181945193364455,-0.0984247067134435,0.024672964299345963,0.6306355007387643,0.5777808843333788,0.5967531672346761,0.3724606844104692,0.4020666257988661
0.5849659049287895,-5.846898766277324,-0.048902232064577236,-0.09905970549276233,0.031012484043869186,0.6307521389317037,0.5769852365036046,0.5944870005389082,0.3726078710540897,0.40246606107406996
0.5933822828235676,-5.834547304358576,-0.04520890006882162,-0.10043253466576424,0.035788106515298214,0.6296488075320344,0.5759854970344189,0.5935379102863552,0.37274551310573617,0.40275052670240624
0.6058392460214941,-5.806541230881346,-0.04390821556285446,-0.10101121669487462,0.04148166823318251,0.6281248378021834,0.5764241765969191,0.5938481127710094,0.3727566938686823,0.4027361967449298
0.6124628877645528,-5.787188655354224,-0.04371111905122219,-0.101233343502996,0.043927256335333155,0.6272517805498804,0.5767836574948577,0.5949367965155102,0.3727257641011187,0.40261052272783715
0.6169029977224224,-5.7849620568693405,-0.044423755823639666,-0.10114005048485572,0.04517691637750961,0.6272281383831014,0.5770056290024358,0.5955715737443608,0.3726934536245896,0.4025308205680845
0.621927355410692,-5.798722247820039,-0.04543351069154033,-0.10081195767502991,0.04645347227875265,0.6279771407245286,0.5771246431385794,0.596062880905963,0.3726691393015826,0.402479283367803
0.627870182463607,-5.8430427638882785,-0.04640180465024559,-0.1001716979031223,0.048090271919259256,0.6301780199134408,0.5772566395558719,0.5962618361802563,0.37265246262863133,0.40245779615462085
0.6341613351607748,-5.939585216368007,-0.046843106986863066,-0.0988223770815562,0.05014043330939204,0.6349330024983161,0.5774478153388792,0.5959869815734465,0.3726520847855773,0.40247612166159685
0.6366834142299519,-6.088584827628966,-0.046408896484739594,-0.09705910745946529,0.05127431702509472,0.6420374563970643,0.5776765428990617,0.595132541356641,0.3726645842230314,0.40251942973060184
0.6341817899111816,-6.1157720839461085,-0.045402031477352105,-0.09677278747565857,0.051004421484676106,0.643116643054429,0.5777383286769773,0.5947296397063183,0.37268015056995984,0.4025432314929991
0.627073423186787,-6.133674706620872,-0.04455351524903879,-0.09659381102171087,0.04888118373956377,0.6438723121615091,0.5777384035666107,0.5944523231140785,0.3726864773003972,0.40253941662066445
0.626696834366746,-6.144388834031194,-0.04452197470128144,-0.09646329221160845,0.0487751914670369,0.6443999855184137,0.5777504535862102,0.5944317341242245,0.37268540837178993,0.40253579837377085
0.6272747286717385,-6.143790067545819,-0.044702818676185606,-0.09647391833917317,0.04891026008355448,0.6444078339101043,0.5777269701386446,0.5945511716492944,0.3726815024645587,0.402527789974987
0.6272000979174331,-6.14465629967314,-0.04476268066097386,-0.09646406397704563,0.04883803140702726,0.6444513140368563,0.5776863446446837,0.5946038361253156,0.3726818411506334,0.4025277335130613
0.6271907359203024,-6.144182209608514,-0.04477560587289351,-0.09647270119011624,0.0488253334644832,0.6444272314028197,0.5776778029401076,0.5946159899211257,0.3726819258262816,0.40252773656415636
0.6271796280822355,-6.144166000283579,-0.0447770569135148,-0.09647456177941455,0.048820338039825634,0.6444254118158178,0.5776768006356158,0.594616527211951,0.37268192135376027,0.40252771709433155
0.6271784823710019,-6.144162671129292,-0.044777164035171825,-0.0964748124934465,0.048819854627780185,0.6444251262945552,0.5776767109442424,0.5946166162011112,0.3726819211319046,0.40252771487179867
0.6271785855999851,-6.144162715898018,-0.044777171646507685,-0.09647492738259937,0.04881990763770951,0.6444250607149655,0.5776767092461078,0.5946166534379996,0.3726819206961106,0.40252771360790784
0.6271786455436427,-6.144162936022813,-0.044777160262696174,-0.09647496114499103,0.04881997359682115,0.6444250481675184,0.577676667523458,0.5946167887381801,0.37268192125958416,0.40252771056725867
0.6271786051837089,-6.144163594210767,-0.04477695289764401,-0.09647498766311709,0.048820162132588184,0.6444250425039378,0.5776766789580714,0.5946169305146561,0.3726819229122721,0.4025277072337602
0.6271789491798087,-6.144164084824847,-0.044776812138861664,-0.0964749716353458,0.048820537364744725,0.6444249620522443,0.5776765181490907,0.5946167522563771,0.37268191984317606,0.4025276992917267
0.6271792321741994,-6.1441643474247645,-0.044776390077710934,-0.09647526490566125,0.04882116135082838,0.6444246430550777,0.5776759880153964,0.5946165681701469,0.3726819045177025,0.40252768683637546
0.6271781881120695,-6.14415985671297,-0.04477730967370343,-0.0964754258199906,0.048820972473645224,0.6444242012726181,0.5776755134221822,0.5946159436061091,0.3726817595977177,0.40252755622809433
0.6271808536572919,-6.1441624880045795,-0.0447766995614841,-0.09647637067102038,0.04882324620747535,0.6444237052086682,0.5776764016806628,0.5946169391202307,0.3726817014096493,0.40252741045320106
0.6271815781535196,-6.1441640138978375,-0.044775970991814844,-0.09647670826582457,0.04882403633038106,0.6444235520321768,0.5776763517042782,0.5946171182722555,0.3726816830238394,0.4025273861794649
0.6271821369435161,-6.1441649664982325,-0.04477494016603702,-0.09647718420203309,0.048824779891312675,0.6444230661533272,0.5776757174821451,0.5946167538247229,0.37268181658929694,0.4025273382590447
0.6271820617092391,-6.144164915686657,-0.04477472378097962,-0.09647727097070123,0.04882480813201292,0.6444229923510002,0.5776754260661698,0.5946165976125058,0.3726818626122545,0.40252736690532676
0.6271821066807406,-6.144164812251866,-0.044774636786039955,-0.09647737825813057,0.04882468746872921,0.6444230012098342,0.5776752257930998,0.5946165670212668,0.3726819680827562,0.40252752643378925
0.6271819590659072,-6.144164375972359,-0.044774686058866114,-0.09647748237635868,0.04882436325468346,0.6444229275520607,0.5776751696579007,0.5946167109710435,0.37268207610088333,0.40252771688732736
0.6271819392426169,-6.144164180155798,-0.04477480148323534,-0.09647750289454,0.04882428627728407,0.6444229989747701,0.5776752773823,0.5946169127303929,0.3726820398521199,0.4025277562249954
0.6271819320966738,-6.144164036581661,-0.04477491673935049,-0.0964775062105894,0.048824223694873325,0.6444230485487623,0.5776753745307147,0.5946170440531349,0.37268202415870827,0.402527771267096
0.6271819042235284,-6.1441641029422955,-0.04477499504281989,-0.09647746826112318,0.04882415926787182,0.6444230834617417,0.577675497723128,0.5946171859921563,0.37268202042662324,0.4025277651840269
0.627181919944967,-6.144164232446385,-0.04477500953349494,-0.09647748268856055,0.048824163293462584,0.6444230791477745,0.5776755864054802,0.5946173454350469,0.3726819996705507,0.40252774248476975
0.6271819616036182,-6.144164574798922,-0.04477497364142773,-0.09647748849979808,0.04882420837650161,0.644423071693262,0.5776757688454786,0.5946175804672297,0.3726819355729287,0.40252763993467444
0.6271822450638012,-6.144165183277978,-0.04477456112379222,-0.09647785386883491,0.04882454065004784,0.644422872269034,0.5776760257292549,0.5946180861696035,0.37268189074795405,0.40252735777389376
0.6271821972919341,-6.144165396244644,-0.04477444922588841,-0.09647793486007529,0.04882459616748349,0.6444227182059428,0.5776760284997198,0.5946182769233366,0.37268192277705275,0.4025274069277807
0.6271821813349773,-6.14416563375841,-0.04477433667856662,-0.0964780238991398,0.048824661621321305,0.6444225854853904,0.577676068217095,0.5946184876812276,0.37268194119868364,0.4025274203209733
0.627182165704708,-6.144165691587928,-0.04477426034241685,-0.09647809315763156,0.048824716737271665,0.6444225590083099,0.5776760419735651,0.5946185180447835,0.37268196422816574,0.40252741638745326
0.6271821429111121,-6.1441657172328465,-0.04477419755359228,-0.09647816949766412,0.04882474992376511,0.6444225521359731,0.5776760040925444,0.5946185432206147,0.3726819915870688,0.4025274243430684
0.6271820726256315,-6.144165747330493,-0.04477416133801003,-0.09647823857800122,0.048824752354914076,0.6444225741424676,0.5776759965485487,0.5946186230262839,0.37268201419360975,0.402527439857111
0.6271819465285636,-6.14416583089964,-0.044774075540016195,-0.09647838178829317,0.04882476133727388,0.6444226020522277,0.5776759801035828,0.5946187771512181,0.3726820617967086,0.40252746642066856
0.627181838938738,-6.144165878053515,-0.04477388717951481,-0.09647857737285843,0.048824827461600495,0.6444226227062831,0.5776758922144614,0.5946189290771248,0.3726820347935575,0.40252750572238843
0.6271816112046092,-6.144165994573594,-0.04477352652980971,-0.09647897184553925,0.0488249402458073,0.6444226600620439,0.577675730912602,0.5946192646394493,0.3726819965701601,0.4025275967170221
0.6271816374520562,-6.144165984350274,-0.04477347615389222,-0.09647902422524343,0.048824958739629006,0.6444226056532585,0.577675735790163,0.5946193112051206,0.3726819975848454,0.40252760414698424
0.6271816573894137,-6.144165998188808,-0.044773335157957755,-0.09647916484860541,0.04882501836942409,0.644422514110554,0.5776757110956261,0.5946194343834689,0.3726819889128508,0.4025276302351316
0.6271817366104118,-6.14416621414491,-0.04477191851222294,-0.09648069272198899,0.048825591291607025,0.6444218502726697,0.577675420710695,0.5946207265953496,0.3726820115233447,0.40252782285496996
0.6271817515485981,-6.144166200779106,-0.04477218503299316,-0.09648039219566827,0.04882553388852204,0.6444219593808682,0.5776754865723903,0.5946204504849139,0.37268199977364624,0.4025277665190656
0.6271817417095963,-6.144166169266478,-0.044772459760907546,-0.09648009917545593,0.0488254408822899,0.6444220878743349,0.5776755461170485,0.5946201943347368,0.3726819990356842,0.402527722218554
0.23812724770599333,-0.1293456328009221,0.0,0.0,0.0,0.0,0.0,0.0,0.7683009395775408,0.5969746957950272
0.3316390085081425,-0.19025385612111903,0.011944158042418029,0.005865716859935921,-0.022031394020154894,-0.010877053192327192,0.016662875009512076,0.0027184610564063884,0.7065436918161719,0.6527255138606185
0.6583596986432194,-0.37888110487471305,0.01038126320575309,0.01583823614458222,-0.03254085241780069,-0.03499963422456191,0.10555640223549898,0.04348106423083166,0.7290029573269745,0.49718689854691966
0.8548061839474012,-0.4856112614722072,-0.052401371752154764,-0.001985169554366402,0.06816445401585816,-0.010905415831261665,0.17773804595686682,0.08817192512918709,0.7226274840293735,0.42931731339501544
1.158403853078526,-0.5580149754732416,-0.10329214965757688,-0.10665605127951983,0.1399295493309231,0.1546062515029265,0.2733930788671098,0.1937058410082201,0.7122041575097832,0.3394683239632193
1.3529450245929304,-0.3553593995664349,-0.1554615985847611,-0.06883322752977494,0.1419121834785304,0.0029661199862792975,0.41425048206419846,0.6047841422601091,0.6979186582488857,0.3385041799929014
1.4586831777061484,-0.2769773085834573,-0.17087792665521037,-0.10464487766776219,0.18070634148909115,-0.07266762332102072,0.2505865837511768,0.6664733916615022,0.6885836997229987,0.32751512182837117
1.4811845193324862,-0.25663217944845185,-0.2007295094696244,-0.3620626484154265,0.169662295410816,-0.23001606291719548,0.27226089909612167,0.6489072627129375,0.6840769601300005,0.3284941228602799
1.4616620217701972,-0.2971485949193147,-0.20024092450347447,-0.41329324715848925,0.1654224236017344,-0.2485425617073576,0.25728685839489696,0.689665518191369,0.6832460170201838,0.328151851072628
1.519233943203032,-0.318417387724186,-0.17059689207762513,-0.34948714163587286,0.20433844493888156,-0.20073273488009197,0.34096769282781325,0.694344477696458,0.6392423295497838,0.3420898760307832
1.5228983346148746,-0.33406305978801526,-0.4323545127758218,-0.32981575263956486,0.060826654641554595,-0.17948739433126262,0.3189078688249019,0.6808047054936816,0.6308495162671212,0.34359432147858004
1.561625644066942,-0.3606574522384734,-0.34489586161163843,-0.39715527547202695,0.11953753901368172,-0.19486138385984259,0.419174300447933,0.6434201275801631,0.573636248574963,0.35832253928410635
1.6099344226898147,-0.44362256925766796,-0.26852315163659224,-0.16227542731929387,0.15833336771808842,-0.01882533057591787,0.6151779313778197,0.7110991483995702,0.4452482229153585,0.38504791585333553
1.553444884669407,-0.5525087155904437,-0.03686394301358442,-0.25237862919386744,0.27476617208995524,0.00919099963724078,0.6009439792750306,0.5738822132135254,0.35332673282952826,0.41030917293292946
1.5624025080300563,-0.4847449048889116,-0.011534537104445464,-0.24723731464203302,0.27961321641083836,-0.04607128059219247,0.6281204083234877,0.67906179158748,0.3721533575977212,0.40793548326460455
1.5527772621704277,-0.5073539524539494,-0.03845986697377565,-0.24381159936203534,0.27021851067833125,-0.03128460287563907,0.5728184304601797,0.6461563447788566,0.3768678316943762,0.4050175732847223
1.5391220085937554,-0.5251268826835398,-0.03308313022686372,-0.24926242425062445,0.2676924925771383,-0.023330079758890558,0.5900257268657216,0.6291403067844377,0.37440662173225886,0.4051455278087253
1.5312393924444565,-0.5380683177569459,-0.02618875491219584,-0.24737920028076388,0.2681277624852069,-0.02121241954041616,0.5986094955298078,0.6357624163545488,0.37103517683352477,0.40474250697236497
1.503464386723598,-0.5753649732391778,-0.026441784667478332,-0.2437612047043476,0.26166008244066075,-0.005277761498670382,0.5970618429820209,0.6224617856395427,0.37082101991559674,0.40402603526202113
1.4543070719295332,-0.6461965909122536,-0.029834564784073776,-0.2369119673382462,0.2506703262938399,0.023928296722077802,0.5896708885996776,0.6037078873593984,0.37080894168359796,0.40309061463282647
1.3575752349319672,-0.7881809221139224,-0.03568101173817959,-0.2247506786050698,0.23101637391077942,0.07881135750846044,0.5789263259062307,0.5818320180908324,0.3716381308928863,0.40221917744624475
1.1814521641299027,-1.0433660941193712,-0.04244600807247436,-0.2142046450534684,0.19811524026613228,0.15902431917515328,0.5673378926154895,0.5758229723983987,0.37361990463805544,0.40193771943991896
1.095779554456377,-1.1606627212268072,-0.04349295989229821,-0.22404337895008683,0.18311415624715316,0.17079995869966477,0.5705234595448195,0.6065959034261422,0.37533716427477615,0.4026405277662896
0.9620421248057704,-1.357858436180644,-0.039875013487511275,-0.20110634475738612,0.16065033304494186,0.22845982532305079,0.5890772783679872,0.6339165265319966,0.37410909100024303,0.4030988091424023
0.9425657195616609,-1.391381396674682,-0.03338414803180479,-0.19112509448005344,0.15728220775792492,0.23112249160216586,0.6177632019312377,0.6589371657422534,0.3720992304422213,0.40315050668450225
0.8888117674524791,-1.4529657492260315,-0.03198297957762896,-0.19842344913475635,0.145118775413546,0.24171467237118538,0.6128770630044,0.650021337515682,0.37263292321536035,0.4039689062050603
0.8060154503411341,-1.539398745600473,-0.030145332101214138,-0.20107965441832873,0.12266987343119087,0.256401249178625,0.6011844002835843,0.6336578866713996,0.37324261468773245,0.40461076368877413
0.7544663382975578,-1.5808851617997337,-0.03291629770060458,-0.2024280937981376,0.10103248845153048,0.25958523566484604,0.5851014388030784,0.6072589642186182,0.37348843066914156,0.40408723492538695
0.6930316278078671,-1.6500264415177268,-0.03560704849121176,-0.19487663876480776,0.08097406965957679,0.27292164413612896,0.5808932845643651,0.6022876596674844,0.37309074883685567,0.4036465157486445
0.6397516941773861,-1.7094134499645997,-0.042773792435321485,-0.18308859953022655,0.057010627931693425,0.2835426771503977,0.5787220866126934,0.5958421375267574,0.37240199654227,0.4023955349997676
0.594865533253103,-1.7659955457856185,-0.04802039272606857,-0.17743089910901463,0.03725745188726634,0.29253386163118067,0.5830524326026929,0.5981734068544424,0.3722080135240243,0.40178963625603725
0.5628836431570647,-1.8074233602455276,-0.04993384050118029,-0.175369182387987,0.022197784802747894,0.29863971280676016,0.5845701360754907,0.6025872572589441,0.37215919243321993,0.40186625223656175
0.5359929042140079,-1.8406235044436152,-0.050531763229433875,-0.17453193179466306,0.011642814518192185,0.30384998342880737,0.5842167564907229,0.6040498216742645,0.37219338829244375,0.40195461938473337
0.5136302596402897,-1.8710363068898639,-0.050174910774170224,-0.17514485617878334,0.0014193320110737432,0.3084203615727418,0.5824751917916076,0.6070356959089341,0.37229105545791863,0.40215006951388915
0.487128592210199,-1.9113557497757003,-0.04832832980755422,-0.17770067737547535,-0.011935767253801762,0.3140399374700749,0.5766008416144246,0.6120915719442849,0.3725116228078311,0.40260987314044155
0.45617501215761824,-1.9571511895155482,-0.04871083082390903,-0.177577754152255,-0.026495612603657785,0.32084583767791863,0.572702190770805,0.6139684025034217,0.3725867651557682,0.40266789795876073
0.4585595422769921,-1.9569309019439587,-0.04877834123291719,-0.17762816303134946,-0.025940954626379367,0.32078384857931014,0.5726067467831234,0.6139957622599409,0.37258545118884656,0.40263097994250413
0.45499860070422155,-1.9717550945577924,-0.04927172930948235,-0.1771455409522607,-0.028912930439952383,0.3228090480283884,0.5719305532960202,0.6139771719570261,0.37258267681225415,0.4025725841422406
0.4453321897567725,-2.0080668209519463,-0.050479630106636655,-0.17542177071055734,-0.03554733919336729,0.3277442809770446,0.5716532462495051,0.6128047626481912,0.3725589145035037,0.40246325882145273
0.42003062759094506,-2.088509575983293,-0.05220192919945503,-0.17191635524137078,-0.05040403130737789,0.3387772588811201,0.5709775119800148,0.6104363796664023,0.3725437728090039,0.40235173692124654
0.3958710840083763,-2.163204872803819,-0.05303208479220034,-0.16918290415362777,-0.06390776926132058,0.34874549111057607,0.5699250183048857,0.6087764067876166,0.3725574334810356,0.4023674967225596
0.36992929834528526,-2.2820710165253755,-0.05349466465600649,-0.164187480332239,-0.07905468808136132,0.3636584082567311,0.5704453228522688,0.6041505080482287,0.3725567862338288,0.4025030889221451
0.35911318315722696,-2.4132716455651364,-0.05297383686000181,-0.15798681428132294,-0.08654906260325118,0.3791012053074209,0.5736870807311688,0.5969927805014148,0.37252837837415675,0.40266573564155134
0.31740710926314164,-2.729703782862848,-0.051765324771696083,-0.14857902146379662,-0.11224979864518658,0.4166150386755044,0.5734241758115002,0.5909105465129654,0.37261866578156655,0.40269604730956815
0.32172544439343675,-2.8031347946288436,-0.05035860607173216,-0.14830124648552287,-0.11071645484293244,0.42276519194161327,0.5717288049285736,0.5913421606076563,0.3726993120694959,0.40282216772966273
0.3113458847073348,-3.0573013054039233,-0.048582446279807054,-0.14673114518030464,-0.11937270445897213,0.44481788584307236,0.5628728288862294,0.5956060529612243,0.37295409795511464,0.4032832662887421
0.3029559458117587,-3.302856280896169,-0.051067309540923825,-0.14336887979502969,-0.12753488395345589,0.4669339168535387,0.5596822196149936,0.6034268537966238,0.3729762601929133,0.4027973531180859
0.30083529917830454,-3.6067543569920524,-0.056995499710055755,-0.13989682218543403,-0.13288150495345039,0.4890316310613568,0.554856875707266,0.61583705494473,0.3729007278314983,0.40222573428783165
0.29181986573479557,-3.909006179232143,-0.06009539687432668,-0.1328884214056772,-0.1409748598601816,0.5163393409879234,0.5547689914367693,0.6184032910339844,0.3728030451073502,0.4018176456729069
0.2957955697708023,-4.153038569111072,-0.06303368950311031,-0.12675882839086994,-0.13943415890488267,0.5345332041068805,0.557918077595991,0.6176258447201012,0.37265069526099115,0.40145453858282215
0.3048821338467798,-4.491021232010448,-0.06427821763111705,-0.11901860244787352,-0.1323729896242382,0.5565256330983008,0.5621450264556513,0.6114835271091873,0.37253086152493864,0.4014419047553009
0.33208373577291783,-5.134447651246893,-0.06275541289399132,-0.1058389877534802,-0.11017104539054748,0.5963529323603624,0.5698774333482254,0.5998797581395132,0.37239187632911247,0.4014776827326699
0.3666256461288571,-5.552902954298147,-0.0600167021191811,-0.09761472443952512,-0.0825978203452483,0.6178119348741994,0.5772773567140234,0.5911007674585742,0.37227518277864674,0.40149145672636444
0.38661317298251663,-5.883682738088547,-0.05707807233841344,-0.09318237788702682,-0.06728548811187146,0.6371311079176027,0.5776489857514149,0.588612858851476,0.37234254412911005,0.40177929250809447
0.4116658641316585,-5.9391200560596245,-0.0514391369200571,-0.0952821564852327,-0.04839631800885996,0.6344693262020363,0.5758192021223514,0.587102664309178,0.3725637259444339,0.4024162867431331
0.4166091574304745,-5.952814230080999,-0.046932107714971485,-0.09896441776615654,-0.04555238287903286,0.6341747083634025,0.5688725720480963,0.5902908984274872,0.3728810731871658,0.40308220712148785
0.4402441890364832,-6.033930733427585,-0.04292507477161099,-0.10132803016692175,-0.032196283595063144,0.6380647633724432,0.5649414135850036,0.5965348977500973,0.37301867089513135,0.40308198097575687
0.47148172747298317,-6.047262450669043,-0.042930301195653484,-0.10156249553110577,-0.016464548636241597,0.638652824058394,0.5662979875664699,0.6011725609789343,0.37291715465526376,0.4026424726092793
0.5145237125947388,-6.023998664182282,-0.04647200225887849,-0.09970316215852972,0.00260033067666722,0.6385493448395261,0.570994763021152,0.6019858972741107,0.3726808774933067,0.4021786555088424
0.544031392712412,-5.845798766156613,-0.05154766312439016,-0.0990971795806946,0.011287471088249304,0.6304251716935801,0.5759213736970169,0.5993644944253758,0.37246219870509917,0.40190527596902903
0.5729112439011381,-5.843219524644502,-0.05181945193364455,-0.0984247067134435,0.024672964299345963,0.6306355007387643,0.5777808843333788,0.5967531672346761,0.3724606844104692,0.4020666257988661
0.5849659049287895,-5.846898766277324,-0.048902232064577236,-0.09905970549276233,0.031012484043869186,0.6307521389317037,0.5769852365036046,0.5944870005389082,0.3726078710540897,0.40246606107406996
0.5933822828235676,-5.834547304358576,-0.04520890006882162,-0.10043253466576424,0.035788106515298214,0.6296488075320344,0.5759854970344189,0.5935379102863552,0.37274551310573617,0.40275052670240624
0.6058392460214941,-5.806541230881346,-0.04390821556285446,-0.10101121669487462,0.04148166823318251,0.6281248378021834,0.5764241765969191,0.5938481127710094,0.3727566938686823,0.4027361967449298
0.6124628877645528,-5.787188655354224,-0.04371111905122219,-0.101233343502996,0.043927256335333155,0.6272517805498804,0.5767836574948577,0.5949367965155102,0.3727257641011187,0.40261052272783715
0.6169029977224224,-5.7849620568693405,-0.044423755823639666,-0.10114005048485572,0.04517691637750961,0.6272281383831014,0.5770056290024358,0.5955715737443608,0.3726934536245896,0.4025308205680845
0.621927355410692,-5.798722247820039,-0.04543351069154033,-0.10081195767502991,0.04645347227875265,0.6279771407245286,0.5771246431385794,0.596062880905963,0.3726691393015826,0.402479283367803
0.627870182463607,-5.8430427638882785,-0.04640180465024559,-0.1001716979031223,0.048090271919259256,0.6301780199134408,0.5772566395558719,0.5962618361802563,0.37265246262863133,0.40245779615462085
0.6341613351607748,-5.939585216368007,-0.046843106986863066,-0.0988223770815562,0.05014043330939204,0.6349330024983161,0.5774478153388792,0.5959869815734465,0.3726520847855773,0.40247612166159685
0.6366834142299519,-6.088584827628966,-0.046408896484739594,-0.09705910745946529,0.05127431702509472,0.6420374563970643,0.5776765428990617,0.595132541356641,0.3726645842230314,0.40251942973060184
0.6341817899111816,-6.1157720839461085,-0.045402031477352105,-0.09677278747565857,0.051004421484676106,0.643116643054429,0.5777383286769773,0.5947296397063183,0.37268015056995984,0.4025432314929991
0.627073423186787,-6.133674706620872,-0.04455351524903879,-0.09659381102171087,0.04888118373956377,0.6438723121615091,0.5777384035666107,0.5944523231140785,0.3726864773003972,0.40253941662066445
0.626696834366746,-6.144388834031194,-0.04452197470128144,-0.09646329221160845,0.0487751914670369,0.6443999855184137,0.5777504535862102,0.5944317341242245,0.37268540837178993,0.40253579837377085
0.6272747286717385,-6.143790067545819,-0.044702818676185606,-0.09647391833917317,0.04891026008355448,0.6444078339101043,0.5777269701386446,0.5945511716492944,0.3726815024645587,0.402527789974987
0.6272000979174331,-6.14465629967314,-0.04476268066097386,-0.09646406397704563,0.04883803140702726,0.6444513140368563,0.5776863446446837,0.5946038361253156,0.3726818411506334,0.4025277335130613
0.6271907359203024,-6.144182209608514,-0.04477560587289351,-0.09647270119011624,0.0488253334644832,0.6444272314028197,0.5776778029401076,0.5946159899211257,0.3726819258262816,0.40252773656415636
0.6271796280822355,-6.144166000283579,-0.0447770569135148,-0.09647456177941455,0.048820338039825634,0.6444254118158178,0.5776768006356158,0.594616527211951,0.37268192135376027,0.40252771709433155
0.6271784823710019,-6.144162671129292,-0.044777164035171825,-0.0964748124934465,0.048819854627780185,0.6444251262945552,0.5776767109442424,0.5946166162011112,0.3726819211319046,0.40252771487179867
0.6271785855999851,-6.144162715898018,-0.044777171646507685,-0.09647492738259937,0.04881990763770951,0.6444250607149655,0.5776767092461078,0.5946166534379996,0.3726819206961106,0.40252771360790784
0.6271786455436427,-6.144162936022813,-0.044777160262696174,-0.09647496114499103,0.04881997359682115,0.6444250481675184,0.577676667523458,0.5946167887381801,0.37268192125958416,0.40252771056725867
0.6271786051837089,-6.144163594210767,-0.04477695289764401,-0.09647498766311709,0.048820162132588184,0.6444250425039378,0.5776766789580714,0.5946169305146561,0.3726819229122721,0.4025277072337602
0.6271789491798087,-6.144164084824847,-0.044776812138861664,-0.0964749716353458,0.048820537364744725,0.6444249620522443,0.5776765181490907,0.5946167522563771,0.37268191984317606,0.4025276992917267
0.6271792321741994,-6.1441643474247645,-0.044776390077710934,-0.09647526490566125,0.04882116135082838,0.6444246430550777,0.5776759880153964,0.5946165681701469,0.3726819045177025,0.40252768683637546
